#Var-#NoneZ: 160 - 530
0.5237229365663818 [(0.0, 0.0), (200.0, 1.0)]
TimeRunning 4.486783266067505
0 	 7 	 7.0 	 0 	 7 	 370 	 0.0
1 	 7 	 7.0 	 0 	 7 	 1 	 0.007142857142857143
2 	 7 	 7.0 	 0 	 7 	 1 	 0.014285714285714285
3 	 7 	 7.0 	 0 	 7 	 135 	 0.007142857142857143
4 	 8 	 8.0 	 0 	 8 	 1 	 0.0
5 	 8 	 8.0 	 0 	 8 	 1 	 0.0
6 	 7 	 8.0 	 1 	 8 	 3 	 0.0
7 	 8 	 8.0 	 0 	 8 	 1 	 0.0
8 	 8 	 8.0 	 1 	 8 	 1 	 0.0
9 	 8 	 8.0 	 0 	 8 	 1 	 0.0
10 	 7 	 8.0 	 1 	 8 	 1 	 0.0
11 	 8 	 8.0 	 0 	 8 	 2 	 0.0
12 	 8 	 8.0 	 0 	 8 	 1 	 0.0
13 	 8 	 8.0 	 0 	 8 	 2 	 0.0
14 	 7 	 8.0 	 1 	 8 	 1 	 0.0
15 	 8 	 8.0 	 0 	 8 	 1 	 0.0
16 	 8 	 8.0 	 1 	 8 	 1 	 0.0
17 	 7 	 8.0 	 1 	 7 	 1 	 0.0
18 	 8 	 8.0 	 0 	 8 	 1 	 0.0
19 	 7 	 8.0 	 1 	 8 	 1 	 0.0
20 	 7 	 8.0 	 1 	 8 	 2 	 0.0
21 	 8 	 8.0 	 1 	 8 	 1 	 0.0
22 	 8 	 8.0 	 0 	 8 	 1 	 0.007142857142857143
23 	 7 	 8.0 	 1 	 8 	 1 	 0.007142857142857143
24 	 8 	 8.0 	 0 	 8 	 1 	 0.007142857142857143
25 	 7 	 8.0 	 1 	 8 	 1 	 0.007142857142857143
26 	 8 	 8.0 	 1 	 8 	 1 	 0.007142857142857143
27 	 7 	 8.0 	 1 	 8 	 5 	 0.007142857142857143
28 	 7 	 8.0 	 1 	 8 	 1 	 0.007142857142857143
29 	 8 	 8.0 	 0 	 8 	 1 	 0.0
30 	 7 	 8.0 	 1 	 8 	 1 	 0.007142857142857143
31 	 7 	 8.0 	 1 	 8 	 1 	 0.007142857142857143
32 	 8 	 8.0 	 0 	 8 	 1 	 0.007142857142857143
33 	 6 	 8.0 	 2 	 8 	 1 	 0.007142857142857143
34 	 7 	 8.0 	 2 	 7 	 1 	 0.007142857142857143
35 	 8 	 8.0 	 0 	 8 	 1 	 0.014285714285714285
36 	 7 	 8.0 	 1 	 8 	 1 	 0.014285714285714285
37 	 8 	 8.0 	 1 	 8 	 1 	 0.014285714285714285
38 	 7 	 8.0 	 2 	 7 	 1 	 0.007142857142857143
39 	 7 	 8.0 	 2 	 7 	 1 	 0.0
40 	 7 	 8.0 	 1 	 8 	 3 	 0.0
41 	 6 	 8.0 	 2 	 8 	 1 	 0.0
42 	 7 	 8.0 	 2 	 7 	 13 	 0.007142857142857143
43 	 8 	 8.0 	 1 	 8 	 20 	 0.007142857142857143
44 	 8 	 8.0 	 1 	 8 	 5 	 0.014285714285714285
45 	 7 	 8.0 	 2 	 7 	 5 	 0.014285714285714285
46 	 8 	 8.0 	 1 	 8 	 25 	 0.007142857142857143
47 	 7 	 8.0 	 2 	 7 	 30 	 0.007142857142857143
48 	 8 	 8.0 	 1 	 8 	 10 	 0.014285714285714285
49 	 7 	 8.0 	 2 	 7 	 5 	 0.014285714285714285
50 	 8 	 8.0 	 1 	 8 	 8 	 0.014285714285714285
51 	 7 	 8.0 	 2 	 7 	 9 	 0.014285714285714285
52 	 7 	 8.0 	 1 	 8 	 1 	 0.0
53 	 7 	 8.0 	 2 	 7 	 3 	 0.02142857142857143
54 	 8 	 8.0 	 1 	 8 	 4 	 0.02142857142857143
55 	 7 	 8.0 	 2 	 7 	 4 	 0.007142857142857143
56 	 7 	 8.0 	 1 	 8 	 2 	 0.007142857142857143
57 	 7 	 8.0 	 2 	 7 	 2 	 0.014285714285714285
58 	 8 	 8.0 	 1 	 8 	 3 	 0.014285714285714285
59 	 7 	 8.0 	 2 	 7 	 2 	 0.014285714285714285
60 	 7 	 8.0 	 1 	 8 	 2 	 0.007142857142857143
61 	 6 	 8.0 	 2 	 7 	 1 	 0.007142857142857143
62 	 6 	 8.0 	 2 	 7 	 2 	 0.007142857142857143
63 	 8 	 8.0 	 1 	 8 	 4 	 0.007142857142857143
64 	 9 	 9.0 	 1 	 9 	 1 	 0.007142857142857143
65 	 6 	 9.0 	 2 	 7 	 1 	 0.014285714285714285
66 	 7 	 9.0 	 1 	 7 	 2 	 0.007142857142857143
67 	 8 	 9.0 	 2 	 8 	 1 	 0.007142857142857143
68 	 8 	 9.0 	 1 	 9 	 1 	 0.014285714285714285
69 	 6 	 9.0 	 2 	 7 	 1 	 0.007142857142857143
70 	 7 	 9.0 	 4 	 7 	 1 	 0.02142857142857143
71 	 7 	 9.0 	 4 	 7 	 1 	 0.007142857142857143
72 	 7 	 9.0 	 3 	 7 	 1 	 0.014285714285714285
73 	 8 	 9.0 	 1 	 9 	 1 	 0.007142857142857143
74 	 7 	 9.0 	 1 	 8 	 2 	 0.007142857142857143
75 	 8 	 9.0 	 1 	 8 	 1 	 0.0
76 	 9 	 9.0 	 2 	 9 	 1 	 0.02142857142857143
77 	 8 	 9.0 	 3 	 8 	 1 	 0.02142857142857143
78 	 7 	 9.0 	 2 	 7 	 1 	 0.014285714285714285
79 	 8 	 9.0 	 2 	 8 	 1 	 0.007142857142857143
80 	 7 	 9.0 	 1 	 8 	 1 	 0.014285714285714285
81 	 9 	 9.0 	 1 	 9 	 1 	 0.007142857142857143
82 	 7 	 9.0 	 1 	 8 	 1 	 0.014285714285714285
83 	 9 	 9.0 	 1 	 9 	 1 	 0.014285714285714285
84 	 8 	 9.0 	 3 	 8 	 1 	 0.007142857142857143
