#Var-#NoneZ: 232 - 812
0.5549094775743939 [(0.0, 0.0), (200.0, 1.0)]
TimeRunning 4.517003059387207
0 	 7 	 8.0 	 1 	 8 	 3 	 0.0047169811320754715
1 	 7 	 8.0 	 1 	 8 	 1 	 0.0
2 	 8 	 8.0 	 0 	 8 	 1 	 0.0047169811320754715
3 	 8 	 8.0 	 0 	 8 	 4 	 0.0
4 	 9 	 9.0 	 0 	 9 	 1 	 0.0
5 	 7 	 9.0 	 3 	 8 	 1 	 0.009433962264150943
6 	 9 	 9.0 	 1 	 9 	 2 	 0.009433962264150943
7 	 8 	 9.0 	 2 	 8 	 1 	 0.009433962264150943
8 	 9 	 9.0 	 1 	 9 	 1 	 0.009433962264150943
9 	 7 	 9.0 	 3 	 8 	 1 	 0.009433962264150943
10 	 9 	 9.0 	 1 	 9 	 1 	 0.0047169811320754715
11 	 7 	 9.0 	 2 	 8 	 1 	 0.0047169811320754715
12 	 8 	 9.0 	 2 	 9 	 1 	 0.0047169811320754715
13 	 8 	 9.0 	 1 	 9 	 1 	 0.0047169811320754715
14 	 7 	 9.0 	 3 	 8 	 1 	 0.0047169811320754715
15 	 7 	 9.0 	 2 	 9 	 2 	 0.0047169811320754715
16 	 6 	 9.0 	 3 	 8 	 1 	 0.0047169811320754715
17 	 8 	 9.0 	 2 	 9 	 2 	 0.009433962264150943
18 	 8 	 9.0 	 2 	 8 	 1 	 0.014150943396226415
19 	 8 	 9.0 	 1 	 9 	 1 	 0.0047169811320754715
20 	 8 	 9.0 	 1 	 9 	 1 	 0.0047169811320754715
21 	 8 	 9.0 	 1 	 9 	 1 	 0.0047169811320754715
22 	 8 	 9.0 	 1 	 9 	 1 	 0.0047169811320754715
23 	 7 	 9.0 	 2 	 8 	 1 	 0.014150943396226415
24 	 8 	 9.0 	 2 	 8 	 1 	 0.0047169811320754715
25 	 9 	 9.0 	 0 	 9 	 1 	 0.0
26 	 8 	 9.0 	 2 	 9 	 1 	 0.014150943396226415
27 	 9 	 9.0 	 1 	 9 	 1 	 0.009433962264150943
28 	 7 	 9.0 	 3 	 8 	 1 	 0.0
29 	 9 	 9.0 	 1 	 9 	 7 	 0.0047169811320754715
30 	 8 	 9.0 	 2 	 9 	 1 	 0.0047169811320754715
31 	 8 	 9.0 	 2 	 8 	 1 	 0.0047169811320754715
32 	 9 	 9.0 	 1 	 9 	 1 	 0.0047169811320754715
33 	 8 	 9.0 	 2 	 9 	 1 	 0.018867924528301886
34 	 7 	 9.0 	 3 	 8 	 1 	 0.018867924528301886
35 	 7 	 9.0 	 3 	 8 	 1 	 0.009433962264150943
36 	 7 	 9.0 	 3 	 8 	 1 	 0.0047169811320754715
37 	 8 	 9.0 	 2 	 9 	 1 	 0.014150943396226415
38 	 7 	 9.0 	 3 	 8 	 2 	 0.014150943396226415
39 	 7 	 9.0 	 3 	 8 	 2 	 0.009433962264150943
40 	 8 	 9.0 	 2 	 9 	 10 	 0.009433962264150943
41 	 8 	 9.0 	 2 	 9 	 4 	 0.009433962264150943
42 	 8 	 9.0 	 1 	 9 	 1 	 0.009433962264150943
43 	 8 	 9.0 	 2 	 9 	 1 	 0.014150943396226415
44 	 9 	 9.0 	 1 	 9 	 1 	 0.0047169811320754715
45 	 8 	 9.0 	 2 	 9 	 3 	 0.0047169811320754715
46 	 8 	 9.0 	 2 	 8 	 1 	 0.0047169811320754715
47 	 8 	 9.0 	 2 	 8 	 1 	 0.0047169811320754715
48 	 8 	 9.0 	 2 	 8 	 3 	 0.0047169811320754715
49 	 8 	 9.0 	 2 	 8 	 3 	 0.0047169811320754715
50 	 8 	 9.0 	 2 	 9 	 4 	 0.0047169811320754715
51 	 8 	 9.0 	 1 	 9 	 1 	 0.0047169811320754715
52 	 8 	 9.0 	 2 	 9 	 1 	 0.0047169811320754715
53 	 7 	 10.0 	 5 	 8 	 1 	 0.009433962264150943
54 	 8 	 10.0 	 2 	 10 	 1 	 0.009433962264150943
55 	 8 	 10.0 	 4 	 9 	 1 	 0.0047169811320754715
56 	 8 	 10.0 	 3 	 9 	 1 	 0.0047169811320754715
57 	 9 	 10.0 	 3 	 10 	 1 	 0.009433962264150943
58 	 9 	 10.0 	 2 	 9 	 1 	 0.009433962264150943
59 	 7 	 10.0 	 3 	 10 	 1 	 0.009433962264150943
60 	 8 	 10.0 	 2 	 8 	 1 	 0.0047169811320754715
61 	 7 	 10.0 	 3 	 10 	 1 	 0.009433962264150943
62 	 9 	 10.0 	 3 	 9 	 1 	 0.009433962264150943
63 	 7 	 10.0 	 5 	 8 	 1 	 0.014150943396226415
64 	 7 	 10.0 	 4 	 9 	 1 	 0.009433962264150943
65 	 10 	 10.0 	 1 	 10 	 1 	 0.009433962264150943
66 	 9 	 10.0 	 3 	 10 	 1 	 0.0047169811320754715
67 	 10 	 10.0 	 2 	 10 	 2 	 0.0047169811320754715
68 	 10 	 10.0 	 1 	 10 	 1 	 0.009433962264150943
69 	 9 	 10.0 	 2 	 10 	 1 	 0.0047169811320754715
70 	 9 	 10.0 	 1 	 10 	 1 	 0.009433962264150943
71 	 9 	 10.0 	 2 	 10 	 1 	 0.009433962264150943
72 	 7 	 10.0 	 3 	 10 	 1 	 0.0047169811320754715
73 	 8 	 10.0 	 4 	 9 	 1 	 0.009433962264150943
74 	 9 	 10.0 	 2 	 9 	 1 	 0.0
75 	 8 	 10.0 	 3 	 9 	 1 	 0.014150943396226415
76 	 10 	 10.0 	 1 	 10 	 1 	 0.014150943396226415
77 	 7 	 10.0 	 4 	 8 	 1 	 0.014150943396226415
78 	 9 	 10.0 	 1 	 10 	 1 	 0.0047169811320754715
79 	 8 	 10.0 	 4 	 9 	 1 	 0.009433962264150943
80 	 9 	 10.0 	 2 	 9 	 1 	 0.009433962264150943
81 	 8 	 10.0 	 3 	 8 	 1 	 0.014150943396226415
82 	 8 	 10.0 	 4 	 8 	 1 	 0.0047169811320754715
83 	 7 	 10.0 	 5 	 8 	 1 	 0.014150943396226415
84 	 9 	 10.0 	 2 	 10 	 1 	 0.014150943396226415
85 	 8 	 10.0 	 3 	 9 	 1 	 0.014150943396226415
86 	 9 	 10.0 	 2 	 9 	 1 	 0.009433962264150943
87 	 9 	 10.0 	 2 	 10 	 1 	 0.009433962264150943
88 	 9 	 10.0 	 2 	 10 	 1 	 0.014150943396226415
89 	 8 	 10.0 	 3 	 9 	 2 	 0.014150943396226415
90 	 7 	 10.0 	 4 	 8 	 1 	 0.014150943396226415
91 	 8 	 10.0 	 3 	 9 	 2 	 0.014150943396226415
92 	 10 	 10.0 	 1 	 10 	 1 	 0.018867924528301886
93 	 9 	 10.0 	 3 	 9 	 1 	 0.009433962264150943
94 	 9 	 10.0 	 2 	 10 	 1 	 0.009433962264150943
95 	 8 	 10.0 	 3 	 9 	 1 	 0.009433962264150943
96 	 8 	 10.0 	 3 	 9 	 1 	 0.014150943396226415
97 	 9 	 10.0 	 3 	 9 	 1 	 0.014150943396226415
98 	 8 	 10.0 	 3 	 9 	 1 	 0.014150943396226415
99 	 8 	 10.0 	 4 	 9 	 1 	 0.014150943396226415
100 	 9 	 10.0 	 2 	 9 	 1 	 0.014150943396226415
101 	 10 	 10.0 	 1 	 10 	 1 	 0.014150943396226415
102 	 10 	 10.0 	 1 	 10 	 2 	 0.009433962264150943
103 	 8 	 10.0 	 4 	 8 	 1 	 0.009433962264150943
104 	 8 	 10.0 	 3 	 9 	 2 	 0.014150943396226415
105 	 9 	 10.0 	 2 	 10 	 1 	 0.009433962264150943
106 	 9 	 10.0 	 3 	 10 	 1 	 0.009433962264150943
107 	 9 	 10.0 	 2 	 9 	 1 	 0.009433962264150943
108 	 7 	 10.0 	 4 	 9 	 1 	 0.014150943396226415
109 	 9 	 10.0 	 3 	 10 	 2 	 0.009433962264150943
110 	 9 	 10.0 	 2 	 9 	 1 	 0.009433962264150943
111 	 9 	 10.0 	 1 	 10 	 1 	 0.009433962264150943
112 	 8 	 10.0 	 4 	 9 	 1 	 0.009433962264150943
113 	 7 	 10.0 	 5 	 8 	 1 	 0.014150943396226415
114 	 8 	 10.0 	 4 	 9 	 1 	 0.009433962264150943
115 	 8 	 10.0 	 4 	 9 	 1 	 0.009433962264150943
116 	 8 	 10.0 	 3 	 10 	 1 	 0.009433962264150943
117 	 7 	 10.0 	 5 	 8 	 1 	 0.009433962264150943
118 	 9 	 11.0 	 3 	 10 	 1 	 0.018867924528301886
119 	 9 	 11.0 	 3 	 10 	 1 	 0.02358490566037736
120 	 9 	 11.0 	 3 	 10 	 1 	 0.02358490566037736
121 	 8 	 11.0 	 4 	 10 	 1 	 0.018867924528301886
122 	 8 	 11.0 	 4 	 10 	 1 	 0.009433962264150943
123 	 7 	 11.0 	 5 	 10 	 1 	 0.009433962264150943
124 	 7 	 11.0 	 3 	 10 	 1 	 0.014150943396226415
125 	 9 	 11.0 	 3 	 9 	 1 	 0.009433962264150943
126 	 7 	 11.0 	 5 	 10 	 1 	 0.014150943396226415
127 	 8 	 11.0 	 2 	 10 	 1 	 0.014150943396226415
128 	 7 	 11.0 	 5 	 10 	 1 	 0.014150943396226415
129 	 8 	 11.0 	 4 	 10 	 1 	 0.014150943396226415
130 	 7 	 11.0 	 5 	 10 	 1 	 0.009433962264150943
131 	 9 	 11.0 	 3 	 10 	 1 	 0.018867924528301886
132 	 9 	 11.0 	 3 	 11 	 1 	 0.009433962264150943
133 	 8 	 11.0 	 4 	 10 	 1 	 0.018867924528301886
134 	 9 	 11.0 	 3 	 11 	 1 	 0.014150943396226415
135 	 8 	 11.0 	 4 	 10 	 1 	 0.014150943396226415
136 	 9 	 11.0 	 4 	 9 	 1 	 0.0047169811320754715
137 	 9 	 11.0 	 3 	 11 	 1 	 0.0047169811320754715
138 	 9 	 11.0 	 3 	 10 	 1 	 0.014150943396226415
139 	 9 	 11.0 	 3 	 10 	 1 	 0.0047169811320754715
140 	 7 	 11.0 	 5 	 9 	 1 	 0.0047169811320754715
141 	 9 	 11.0 	 3 	 10 	 1 	 0.0047169811320754715
142 	 9 	 11.0 	 4 	 10 	 1 	 0.014150943396226415
143 	 7 	 11.0 	 5 	 10 	 1 	 0.014150943396226415
144 	 10 	 11.0 	 2 	 10 	 1 	 0.009433962264150943
145 	 9 	 11.0 	 3 	 10 	 1 	 0.014150943396226415
146 	 9 	 11.0 	 3 	 10 	 1 	 0.009433962264150943
147 	 7 	 11.0 	 5 	 10 	 1 	 0.014150943396226415
148 	 6 	 11.0 	 6 	 10 	 1 	 0.014150943396226415
149 	 9 	 11.0 	 4 	 9 	 1 	 0.014150943396226415
150 	 8 	 11.0 	 4 	 10 	 1 	 0.014150943396226415
