#Var-#NoneZ: 87 - 312
0.5532512598464997 [(0.0, 0.0), (200.0, 1.0)]
TimeRunning 4.176634788513184
0 	 6 	 7.0 	 1 	 7 	 33 	 0.0
1 	 5 	 7.0 	 2 	 7 	 29 	 0.0
2 	 6 	 7.0 	 1 	 7 	 29 	 0.0
3 	 5 	 7.0 	 2 	 7 	 42 	 0.0
4 	 7 	 7.0 	 0 	 7 	 18 	 0.0
5 	 6 	 7.0 	 1 	 7 	 30 	 0.0
6 	 6 	 7.0 	 1 	 7 	 1 	 0.0
7 	 6 	 7.0 	 1 	 7 	 28 	 0.0
8 	 7 	 7.0 	 0 	 7 	 20 	 0.0
9 	 5 	 7.0 	 2 	 7 	 1 	 0.0
10 	 5 	 7.0 	 2 	 7 	 1 	 0.0
11 	 7 	 7.0 	 0 	 7 	 1 	 0.0
12 	 5 	 7.0 	 2 	 7 	 158 	 0.014492753623188406
13 	 6 	 7.0 	 1 	 7 	 133 	 0.014492753623188406
14 	 6 	 7.0 	 1 	 7 	 1 	 0.0
15 	 7 	 8.0 	 2 	 7 	 1 	 0.014492753623188406
16 	 6 	 8.0 	 3 	 7 	 1 	 0.014492753623188406
17 	 5 	 8.0 	 4 	 7 	 3 	 0.014492753623188406
18 	 6 	 8.0 	 3 	 7 	 1 	 0.014492753623188406
19 	 6 	 8.0 	 3 	 7 	 2 	 0.014492753623188406
20 	 6 	 8.0 	 3 	 7 	 2 	 0.014492753623188406
21 	 6 	 8.0 	 3 	 7 	 3 	 0.014492753623188406
22 	 6 	 8.0 	 3 	 7 	 3 	 0.014492753623188406
23 	 6 	 8.0 	 3 	 7 	 1 	 0.014492753623188406
24 	 6 	 8.0 	 3 	 7 	 2 	 0.014492753623188406
25 	 7 	 8.0 	 2 	 7 	 3 	 0.014492753623188406
26 	 7 	 8.0 	 2 	 7 	 44 	 0.014492753623188406
27 	 7 	 8.0 	 1 	 7 	 4 	 0.014492753623188406
28 	 6 	 8.0 	 3 	 7 	 3 	 0.014492753623188406
29 	 7 	 8.0 	 2 	 7 	 2 	 0.014492753623188406
30 	 5 	 8.0 	 3 	 7 	 5 	 0.014492753623188406
31 	 5 	 8.0 	 4 	 7 	 1 	 0.014492753623188406
32 	 6 	 8.0 	 2 	 7 	 2 	 0.014492753623188406
33 	 5 	 8.0 	 4 	 7 	 1 	 0.014492753623188406
34 	 6 	 8.0 	 2 	 7 	 2 	 0.014492753623188406
35 	 5 	 8.0 	 3 	 7 	 3 	 0.014492753623188406
36 	 6 	 8.0 	 3 	 7 	 3 	 0.014492753623188406
37 	 5 	 8.0 	 4 	 7 	 7 	 0.014492753623188406
38 	 6 	 8.0 	 2 	 8 	 1 	 0.014492753623188406
39 	 5 	 8.0 	 4 	 7 	 1 	 0.014492753623188406
40 	 5 	 8.0 	 4 	 7 	 1 	 0.014492753623188406
41 	 7 	 8.0 	 1 	 8 	 1 	 0.014492753623188406
42 	 7 	 8.0 	 1 	 8 	 1 	 0.0
43 	 8 	 8.0 	 0 	 8 	 2 	 0.0
44 	 8 	 8.0 	 0 	 8 	 2 	 0.0
45 	 7 	 8.0 	 2 	 8 	 1 	 0.028985507246376812
46 	 6 	 8.0 	 3 	 7 	 3 	 0.028985507246376812
47 	 5 	 8.0 	 4 	 7 	 1 	 0.028985507246376812
48 	 6 	 8.0 	 3 	 7 	 1 	 0.028985507246376812
49 	 5 	 8.0 	 4 	 7 	 1 	 0.028985507246376812
50 	 5 	 8.0 	 4 	 7 	 1 	 0.028985507246376812
51 	 7 	 8.0 	 2 	 7 	 2 	 0.014492753623188406
52 	 7 	 8.0 	 1 	 8 	 1 	 0.014492753623188406
53 	 7 	 8.0 	 2 	 7 	 1 	 0.014492753623188406
54 	 6 	 8.0 	 2 	 8 	 1 	 0.014492753623188406
55 	 7 	 8.0 	 1 	 8 	 1 	 0.014492753623188406
56 	 6 	 8.0 	 3 	 7 	 1 	 0.014492753623188406
57 	 7 	 8.0 	 1 	 7 	 2 	 0.014492753623188406
58 	 4 	 8.0 	 4 	 7 	 1 	 0.014492753623188406
59 	 6 	 8.0 	 3 	 7 	 1 	 0.014492753623188406
60 	 6 	 8.0 	 3 	 7 	 1 	 0.014492753623188406
61 	 7 	 8.0 	 2 	 7 	 1 	 0.014492753623188406
62 	 5 	 8.0 	 4 	 7 	 5 	 0.014492753623188406
63 	 7 	 8.0 	 1 	 8 	 1 	 0.014492753623188406
64 	 6 	 8.0 	 2 	 7 	 2 	 0.014492753623188406
65 	 6 	 8.0 	 2 	 7 	 2 	 0.014492753623188406
66 	 6 	 8.0 	 3 	 7 	 1 	 0.014492753623188406
67 	 6 	 8.0 	 3 	 7 	 3 	 0.028985507246376812
68 	 5 	 8.0 	 4 	 7 	 4 	 0.028985507246376812
69 	 6 	 8.0 	 3 	 7 	 4 	 0.028985507246376812
70 	 6 	 8.0 	 3 	 7 	 10 	 0.028985507246376812
71 	 5 	 8.0 	 4 	 7 	 9 	 0.028985507246376812
72 	 5 	 8.0 	 4 	 7 	 16 	 0.028985507246376812
73 	 6 	 8.0 	 3 	 7 	 40 	 0.014492753623188406
74 	 5 	 8.0 	 4 	 7 	 1 	 0.043478260869565216
75 	 6 	 8.0 	 3 	 7 	 2 	 0.043478260869565216
76 	 5 	 8.0 	 4 	 7 	 29 	 0.014492753623188406
77 	 6 	 8.0 	 3 	 7 	 1 	 0.043478260869565216
78 	 6 	 8.0 	 2 	 7 	 5 	 0.028985507246376812
79 	 6 	 8.0 	 3 	 7 	 43 	 0.014492753623188406
80 	 7 	 8.0 	 2 	 7 	 15 	 0.028985507246376812
81 	 5 	 8.0 	 4 	 7 	 3 	 0.028985507246376812
82 	 6 	 8.0 	 3 	 7 	 2 	 0.014492753623188406
83 	 6 	 8.0 	 3 	 7 	 1 	 0.014492753623188406
84 	 6 	 8.0 	 3 	 7 	 22 	 0.028985507246376812
85 	 6 	 8.0 	 3 	 7 	 11 	 0.028985507246376812
86 	 7 	 8.0 	 2 	 8 	 1 	 0.014492753623188406
87 	 7 	 8.0 	 2 	 7 	 1 	 0.014492753623188406
88 	 7 	 8.0 	 2 	 7 	 4 	 0.014492753623188406
89 	 5 	 8.0 	 4 	 7 	 3 	 0.014492753623188406
90 	 8 	 8.0 	 1 	 8 	 2 	 0.014492753623188406
91 	 7 	 8.0 	 2 	 7 	 2 	 0.014492753623188406
92 	 6 	 8.0 	 3 	 7 	 4 	 0.014492753623188406
93 	 6 	 8.0 	 3 	 7 	 2 	 0.014492753623188406
94 	 6 	 8.0 	 3 	 7 	 1 	 0.014492753623188406
95 	 7 	 8.0 	 2 	 7 	 3 	 0.014492753623188406
96 	 5 	 8.0 	 3 	 7 	 6 	 0.028985507246376812
97 	 5 	 8.0 	 4 	 7 	 2 	 0.014492753623188406
98 	 6 	 8.0 	 3 	 7 	 3 	 0.028985507246376812
99 	 6 	 9.0 	 4 	 7 	 2 	 0.028985507246376812
100 	 6 	 9.0 	 4 	 7 	 1 	 0.028985507246376812
101 	 5 	 9.0 	 5 	 7 	 1 	 0.043478260869565216
102 	 5 	 9.0 	 5 	 7 	 1 	 0.028985507246376812
103 	 8 	 9.0 	 3 	 8 	 1 	 0.028985507246376812
104 	 8 	 9.0 	 3 	 8 	 1 	 0.028985507246376812
105 	 6 	 9.0 	 5 	 7 	 1 	 0.028985507246376812
106 	 6 	 9.0 	 4 	 7 	 1 	 0.028985507246376812
107 	 7 	 9.0 	 3 	 7 	 1 	 0.028985507246376812
108 	 6 	 9.0 	 5 	 7 	 1 	 0.028985507246376812
109 	 7 	 9.0 	 3 	 7 	 1 	 0.028985507246376812
110 	 5 	 9.0 	 6 	 7 	 1 	 0.028985507246376812
111 	 7 	 9.0 	 4 	 8 	 1 	 0.028985507246376812
112 	 7 	 9.0 	 4 	 8 	 1 	 0.028985507246376812
113 	 8 	 9.0 	 3 	 8 	 1 	 0.028985507246376812
114 	 7 	 9.0 	 3 	 7 	 1 	 0.028985507246376812
115 	 6 	 9.0 	 3 	 8 	 1 	 0.043478260869565216
